review_index,stars,name,review,publishedAtDate,visit_time,wait_time,tolerance_label,wait_threshold,wait_satisfaction,time_sensitivity,wait_queue_perception,wait_queue_management,wait_environment,facility_quality,technical_issues,safety_perception,staff_attitude,customer_service,express_value,overall_value,recommend_score,overall_satisfaction,weekday,weekend,holiday,wait_time_numeric,season_factor,rides_count,shows_count,other_count,avg_thrill_level,max_thrill_level,facility_diversity,express_usage,main_facility_popularity,review_length_norm,detailed_mention,complaint_intensity,positive_sentiment_ratio,group_interaction_indicator,holiday_pressure_factor,seasonal_mood_adjustment
3592,5,user_3574,Worth visiting ! Recommend the mummy ride and the water show ! It was amazing !,5/24/24,Weekday,1030 min,high_tolerance,89.1,very_satisfied,time_tolerant,0.0,0.0,0.0,0.8433,0.0,0.0,0.0,0.0,0.0,0.523,0.3,0.8433,1,0,0,20,0.5,1,1,0,0.875,0.95,0.6666666666666666,0,0.10013524760715772,0.158,0.0,0.23797468354430382,0.411,0.0,0.0,0.16666666666666666
3593,5,user_3575,"Excellent attraction and everyone should experience this attraction. Children will especially enjoy it a lot as well as adults. So many rides are there with full fun. The only request is, people having any health issues, should not use any rides.",5/24/24,Weekday,No wait,high_tolerance,31.68,very_satisfied,time_tolerant,0.0,0.0,0.0,0.9589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9589,1,0,0,0,0.5,0,0,1,0.0,0.0,0.3333333333333333,0,0.20807324178110695,0.492,0.0,0.0233523611831863,0.353,0.5,0.0,0.0
3594,5,user_3576,Full of Fun throughout the day. You will be exhausted enjoying everything.,5/24/24,Weekday,No wait,high_tolerance,47.52,very_satisfied,time_tolerant,0.0,0.0,0.0,0.6369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6369,1,0,0,0,0.5,0,0,1,0.0,0.0,0.3333333333333333,0,0.20807324178110695,0.148,0.0,0.04054054054054054,0.368,0.0,0.0,0.0
3595,4,user_3577,"Great theme park, having the AC in the shops was a true saver with the constant hot days. Easy to get to via the MRT or Grabb plus catch the light rail from Vivo city. Don't buy your ticket on the day cos they will have already sold out! We made that mistake and had to go back the next day. There is a few places to eat in universal ..certainly expensive though. Tbh universal did lack atmosphere compared to Numerous other theme parks l have been to which was disappointing. Not the best for young families are there are limited rides for young children.",5/24/24,Weekday,No wait,high_tolerance,25.344000000000005,very_satisfied,time_tolerant,0.0,0.0,0.0,0.7845,0.0,0.0,0.0,0.0,0.0,0.179,0.0,0.5145,1,0,0,0,0.5,0,1,2,0.19999999999999998,0.6,0.6666666666666666,0,0.03771327507282563,1.0,0.6666666666666666,0.09944218538212908,0.125,1.0,0.0,0.0
3596,5,user_3578,"Luckily for us we got relatively less crowd and managed to cover each and every corner of the park. Great rides, great food and a wonderful experience!!",5/24/24,Weekend,No wait,high_tolerance,26.400000000000002,very_satisfied,time_tolerant,0.0,0.0,0.0,0.9258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0,1,0,0,0.5,0,0,1,0.0,0.0,0.3333333333333333,0,0.12910944652517686,0.304,0.0,0.14649122807017545,0.407,0.5,0.0,0.0
3597,5,user_3579,A small but mighty place. I enjoyed all the rides. Tip here. If you're a single Rider you get to go through the fastpass line without having to pay.,5/24/24,Weekday,Up to 10 min,high_tolerance,39.6,very_satisfied,time_tolerant,0.0762,0.075,0.25,0.709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.709,1,0,0,5,0.5,0,0,1,0.0,0.0,0.3333333333333333,1,0.18388472742405326,0.296,0.3333333333333333,0.033783783783783786,0.179,0.0,0.0,0.041666666666666664
3598,5,user_3580,An absolutely amazing experience. Top notch rides. Really loved the Transformers Ride. Many options in food. All kinds of rides available. Lots of cool stuff to shop from.,5/24/24,Weekend,No wait,high_tolerance,39.6,very_satisfied,time_tolerant,0.0,0.0,0.0,0.9127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9127,0,1,0,0,0.5,1,0,2,0.26666666666666666,0.8,0.6666666666666666,0,0.12910944652517686,0.342,0.0,0.04678362573099415,0.345,0.0,0.0,0.0
3599,5,user_3581,"Its just amazing place to go with family, friends and kids. Must to go place when you are in singapore. Buy tickets in advance frim getyourguide app",5/24/24,Weekday,No wait,high_tolerance,31.68,very_satisfied,time_tolerant,0.0,0.0,0.0,0.7845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7845,1,0,0,0,0.5,0,1,0,0.1,0.1,0.3333333333333333,0,0.08390553474823138,0.296,0.0,0.02027027027027027,0.216,0.5,0.0,0.0
3602,5,user_3584,"Great experience specially for kids. Has rides, live shows and many attractions. Prefer to go on weekdays and if you dont prefer rides then the whole place can be covered in under 4 hours easily. Main wait is due to rides that have long queues. Or if going with express pass that allows to skip the queue, can help cover whole thing in about 4 hours. Though the express pass is expensive (has to be bought separately and in fact costs more than the ticket). Enjoy till 4 pm and then head to the beaches nearby.",5/24/24,Weekday,Up to 10 min,high_tolerance,31.68,very_satisfied,time_tolerant,0.8074,0.118,0.5714285714285714,0.6249,0.0,0.0,0.4019,0.119,0.0,0.0,0.0,0.9349,1,0,0,5,0.5,0,1,1,0.15,0.3,0.6666666666666666,1,0.18388472742405326,1.0,0.0,0.01681190994916485,0.143,0.5,0.0,0.041666666666666664
3603,5,user_3585,"Having read so many different comments, not sure whether we could finish the rides or not without the express pass which is very pricey. Truth is, we finished in very good time. There are barely any wait at all for all the rides from about 5pm and one can easily enter the rides in under 5 mins. Don't forget to also look for the shows as they are fabulous too! Lots of photo opportunities with different characters. A LOT of roller coasters in this place which make up 80% of the rides.... if you dislike them like I do, you might find the ride choices a bit uggh.....but all in all, an enjoyable day for me and my partner.",5/24/24,Weekday,No wait,high_tolerance,39.6,very_satisfied,time_tolerant,0.34,0.091,0.125,0.9429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9429,1,0,0,0,0.5,0,1,2,0.09999999999999999,0.3,0.6666666666666666,1,0.2691427382438618,1.0,0.3333333333333333,0.0900997150997151,0.159,0.5,0.0,0.0
3604,1,user_3586,Compared to price and time slot one can see only half of the Universal studios.,5/23/24,Weekday,3060 min,tolerance_collapse,35.0,dissatisfied,time_sensitive,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,45,0.5,0,1,1,0.15,0.3,0.6666666666666666,0,0.2691427382438618,0.158,0.3333333333333333,0.02531645569620253,0.0,0.0,0.0,0.375
3605,1,user_3587,"We went there and bought the general admission ticket for 8085 per person. Then, when we went inside, it was overcrowded. When we went for a ride, it was a 100-minute waityes, over 1 hour just for 1 ride out of 16 attractions. So, to overcome this, the park offers you an express ticket for 100 per person. The ticket counter will sell you a ticket, but most of the attractions are not suitable for kids under 122 cm. So it was a waste of money for us. Altogether, we spent 600 plus 100 for the cable car. By spending 100 on express tickets you will feel like VIP (Very Important Person) as normal crowd is waiting for hours an hours while you can come in and out very quickly. I should have left my feeling at home in Australia that everyone is equal as the park doesn't treat you like that. My question is when they can accommodate large express ticket crowd why not others or make 1 price ticket and only let limited crowd in and out like in Night Safari where you have to pre book. Or else increase the staff or attractions facility. Surely if the business is making money then investing in impoverment won't be a issue. It lacks simple management solutions even though it Universal Studios. The park is overcrowded with Indians tourist mainly. Please mind I am an Indian Australian too. Not against any race, but the park staff was not able to control the crowd. My family and I were pushed 3-4 times while waiting for the attractions. I was elbowed twice. My wife and kid was pushed back by a man so he could break the queue and come to the front of the queue. Also, by the way, most of the time, no one was following the queue. The park will keep selling tickets to make more money; it's like quantity but not quality. I would not recommend it to families with young children or infants and toddlers as it's a waste of time and money. It will probably be okay with children over 6 -7 years plus, not for 3-4 years or below. If you have never being to Universal Studios then go for it. After the experience from Universal Studios we decided to cancel all other plan to water world and rest of the sentosa as I rather have relax holiday in the hotel pool relax and enjoy with kids rather then get pushed around, elbowed or rush around. Probably I would choose Thailand as it got everything to offer to everyone and the management on venue's is way better.",5/23/24,Weekday,1 hr,tolerance_collapse,50.0,dissatisfied,time_sensitive,0.9123,0.06599999999999999,0.34615384615384615,0.9922,0.0,0.0,0.1531,0.015,0.1531,0.015,0.3,0.9922,1,0,0,60,0.5,0,4,3,0.21428571428571427,0.8,0.6666666666666666,1,0.2691427382438618,1.0,1.0,0.02815518498268635,0.131,0.5,0.0,0.5
3606,2,user_3588,"Long time repeat visitor. Recent return visit post Covid was poor. No shelter, expensive lockers, poor queue lines and several rides were being rebuilt (despite same entrance price). The express pass was more expensive than the ticket, why cant they align to Disneys genie pass and pre-booking system that works great and cost half as much.",5/23/24,Weekday,Up to 10 min,tolerance_collapse,20.736,dissatisfied,time_tolerant,-0.0516,-0.022999999999999993,0.5,-0.5106,0.0,0.0,0.25,0.024999999999999994,-0.0516,-0.022999999999999993,0.0,-0.5106,1,0,0,5,0.5,0,1,2,0.09999999999999999,0.3,0.6666666666666666,1,0.2691427382438618,0.68,0.0,0.027450980392156862,0.064,0.0,0.0,0.041666666666666664
3609,4,user_3591,"This time is mainly going to the aquarium, so it does not go inside the main park. The day I went (May 12), the weather was beautiful and not too crowded. Because I didn't go inside, I can't comment on the service and games. When I went here, I took the bus from Vivo and didn't notice that there was a train from Vivo straight to Sentosa station, which was a bit of a failure.",5/23/24,Weekend,No wait,high_tolerance,31.68,very_satisfied,time_tolerant,0.0,0.0,0.0,0.3612,0.0,0.0,-0.34,-0.04,0.0,0.0,0.0,0.3612,0,1,0,0,0.5,0,1,2,0.09999999999999999,0.3,0.6666666666666666,0,0.2691427382438618,0.754,0.0,0.053209350380989284,0.072,0.0,0.0,0.0
3613,5,user_3595,"I bought an early ticket and it was worth it. I arrived at 9 am on Monday, and can try all rides The most favorite rides were Revenge of the Mummy and Canopy Flyer It was so fun and so many performances like Madagascar, Troll, Shrek etc",5/23/24,Weekday,No wait,high_tolerance,59.400000000000006,very_satisfied,time_tolerant,-0.0276,-0.002999999999999989,0.3333333333333333,0.8315,0.0,0.0,-0.0276,-0.002999999999999989,0.0,0.174,0.0,0.8315,1,0,0,0,0.5,2,1,1,0.4625,0.95,1.0,0,0.20807324178110695,0.472,0.6666666666666666,0.05084745762711865,0.212,0.0,0.0,0.0
3614,4,user_3596,I would say that if you dont buy fast track then youll be waiting for a long time. I would recommend families and children to go there than adults alone. The different places to eat is just so busy and so many cool rides were closed. I was already through the good ones less than 2 hours for 180 I just somehow wished there was more and somehow appreciated the fact that there was at least air conditioning,5/23/24,Weekend,1 hr,critical_tolerance,70.0,very_satisfied,time_tolerant,0.7553,0.119,0.5,0.8605,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.8605,0,1,0,60,0.5,0,1,1,0.15,0.3,0.6666666666666666,0,0.2691427382438618,0.812,0.0,0.016331335192988707,0.133,0.5,0.0,0.5
3617,5,user_3599,It was a very fun experience. We both our ticket outside USSG we did not buy the express lane. Although there are heaps pf people on a weekeday...we didnt have to wait much. I enjoyed the transformer ride too bad we cant take photo. There are heaps of other ridea too bad i was too tired becuase of the heat and the screaming and walking.,5/22/24,Weekday,1030 min,high_tolerance,30.0,dissatisfied,time_tolerant,0.0,0.0,0.14285714285714285,0.5563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6815,1,0,0,20,0.5,0,0,2,0.0,0.0,0.3333333333333333,1,0.20807324178110695,0.676,0.0,0.04014073244842476,0.088,0.5,0.0,0.16666666666666666
3618,4,user_3600,"I've been here before, but this time I didn't go in on a rainy day. The staff at the front desk were friendly and even informed me that it's cheaper to buy online.",5/22/24,Weekday,No wait,high_tolerance,38.016,very_satisfied,time_tolerant,0.0,0.0,0.0,0.5927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5927,1,0,0,0,0.5,0,1,0,0.3,0.3,0.3333333333333333,0,0.2691427382438618,0.326,0.0,0.026951916522468672,0.117,0.0,0.0,0.0
3619,5,user_3601,"I go to Universal Studio during Chinese new year. There are crowed people. However, Rides and show delivered the great experience. Dont forget to have Gelato edition both ice cream and cookie which is the best part for me on that day.",5/22/24,Public holiday,1 hr,high_tolerance,70.0,very_satisfied,time_tolerant,0.0,0.0,0.0,0.6249,0.0,0.0,0.874,0.222,0.0,0.0,0.0,0.874,0,0,1,60,0.5,0,0,2,0.0,0.0,0.3333333333333333,0,0.053995006242197253,0.468,0.0,0.04540598290598291,0.204,0.5,1.0,0.5
3621,5,user_3603,"Im not much of a roller coaster person but Universal Studios was still an awesome day out. Facilities were great, heaps of restrooms available all in great condition. Staff were lovely and helpful. Merchandising felt pretty reasonably priced. Food is a bit pricey compared to what you can get in SG so would recommend bringing in some snacks.",5/22/24,Weekday,No wait,high_tolerance,47.52,very_satisfied,time_tolerant,0.0,0.0,0.0,0.8481,0.0,0.0,0.0,0.0,0.0,0.444,0.0,0.9897,1,0,0,0,0.5,0,0,3,0.0,0.0,0.3333333333333333,0,0.12910944652517686,0.684,0.6666666666666666,0.03144399460188934,0.399,0.0,0.0,0.0
3622,5,user_3604,Fantastic fun as always. Sad that the Jurrasic water ride was not open and will be great to see the minion land when finished.,5/22/24,Weekday,No wait,high_tolerance,47.52,very_satisfied,time_tolerant,0.0,0.0,0.0,0.836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.836,1,0,0,0,0.5,1,0,1,0.2,0.4,0.6666666666666666,0,0.20807324178110695,0.252,0.0,0.03663003663003663,0.323,0.0,0.0,0.0
3623,5,user_3605,"Beautiful entertainment, breathtaking rides. There is something for everyone, for young and old. To do without hesitation.",5/22/24,Weekend,1030 min,high_tolerance,39.6,very_satisfied,time_tolerant,0.0,0.0,0.0,0.8889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8889,0,1,0,20,0.5,0,1,0,0.3,0.3,0.3333333333333333,0,0.05175821889305035,0.244,0.0,0.02459016393442623,0.47,0.0,0.0,0.16666666666666666
3627,5,user_2167,1. Loved visiting Universal Studios 2. Most of the rides are thrilling and wonderful Transformers (Most amazing experience) Roller coaster (As usual but only 8 minutes) The Mummy (Good one) Shrek 4D ( kids enjoyed the most) Lots other rides and had good time with the group. 3. The water show was amazing and should never miss their Live stunts and blasts.. 4. Limited food options and tastes average. 5. Recommended to visit on Weekdays.,5/21/24,Weekday,Up to 10 min,high_tolerance,31.68,very_satisfied,time_tolerant,0.8468,0.18,0.7142857142857143,0.9804,0.0,0.0,0.8442,0.336,0.0,0.0,0.3,0.9804,1,0,0,5,0.5,2,4,3,0.3944444444444445,0.95,1.0,0,0.2691427382438618,0.876,0.3333333333333333,0.04704199909679361,0.316,0.5,0.0,0.041666666666666664
3628,5,user_3609,Enjoyed with family and friends,5/21/24,Weekend,Up to 10 min,high_tolerance,26.400000000000002,very_satisfied,time_tolerant,0.0,0.0,0.0,0.7506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7506,0,1,0,5,0.5,0,1,0,0.1,0.1,0.3333333333333333,0,0.08390553474823138,0.062,0.0,0.03225806451612903,0.681,0.5,0.0,0.041666666666666664
3631,4,user_3612,"USS is already famous so let me just cut my review short with critical tips. 1. Use the express system, either at your most desirable ride or straight at the Revenge of Mummy. 2. Jurassic's water-ride is fun, you will definitely get splashed at, but not soaked. 3. The weather's super hot, wear light and stay hydrated. (Bring your water bottles or pay the theme-park rate.) Others, have fun and explore!",5/21/24,Weekend,No wait,high_tolerance,21.120000000000005,very_satisfied,time_tolerant,0.024,0.04299999999999998,0.375,0.9069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9069,0,1,0,0,0.5,2,0,3,0.32999999999999996,0.95,0.6666666666666666,1,0.20807324178110695,0.808,0.6666666666666666,0.09500337130487242,0.203,0.0,0.0,0.0
3635,4,user_3616,"Despite the occasional downpour, I was able to enjoy most of the attractions with almost no waiting time.",5/21/24,Weekday,Up to 10 min,high_tolerance,38.016,very_satisfied,time_tolerant,0.0,0.0,0.0,0.6549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6549,1,0,0,5,0.5,0,1,0,0.3,0.3,0.3333333333333333,0,0.2691427382438618,0.21,0.0,0.03571428571428572,0.27,0.0,0.0,0.041666666666666664
3637,2,user_3618,Went there on 20.05.2024. Disappointed that maracasar was shut down. The jurrasic water ride was down for servicing. Yet all this information was not made available to us online before we bought the tickets. The costs of tickets remain the same even . Thus the queue to the remaining rides was longer than usual.,5/21/24,Weekday,No wait,tolerance_collapse,20.736,dissatisfied,time_tolerant,0.0,0.0,0.16666666666666666,-0.4767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4767,1,0,0,0,0.5,2,0,1,0.5499999999999999,0.95,0.6666666666666666,0,0.10013524760715772,0.624,0.0,0.024880486744893526,0.0,0.5,0.0,0.0
3639,5,user_3620,"Excellent place to visit ,even during sweltering heat of Singapore",5/20/24,Weekday,No wait,high_tolerance,71.28,very_satisfied,time_tolerant,0.0,0.0,0.0,0.5719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5719,1,0,0,0,0.5,1,1,0,0.625,0.95,0.6666666666666666,0,0.2691427382438618,0.132,0.0,0.030303030303030304,0.291,0.0,0.0,0.0
3640,4,user_3621,"A place for movie fans and non movie fans to enjoy. It could be your holiday retreat or a vacation perhaps. There are so much things to do here that you won't get bored ever. I was on a tour last time, so I didn't get to explore that much, but next time I'm going to spend most of my time there much more. Update: I returned there after 5 years and this time I got to enter the park. We paid about 70 since it was low season but the place was still packed. The price we paid was reasonable since this is by far the smallest universal studios I have ever been to. A great time with the family.",5/20/24,Weekday,Up to 10 min,high_tolerance,38.016,very_satisfied,time_tolerant,-0.1406,-0.1,0.125,0.6249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8297,1,0,0,5,0.5,0,3,1,0.175,0.3,0.6666666666666666,0,0.2691427382438618,1.0,0.0,0.026897731064397735,0.095,0.5,0.0,0.041666666666666664
3641,5,user_3622,The experience is great the food is bit heavy on the pocket but the quality of rides and shows are great,5/20/24,Weekday,1030 min,high_tolerance,47.52,very_satisfied,time_tolerant,0.0,0.0,0.0,0.8481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8481,1,0,0,20,0.5,0,0,1,0.0,0.0,0.3333333333333333,0,0.12910944652517686,0.208,0.0,0.009615384615384616,0.301,0.0,0.0,0.16666666666666666
3642,3,user_3623,"Kids can enjoy some rides and mostly adult can only enjoy and can ride, but the waiting time for rides ll make u think do u really need to go ahhhhhh but I have to tell these rides are worth the visit some shows were there which can be seen according to the timing but ya can be enjoyed by all, and the less stars for the works and upgradation going inside some areas in the USS.",5/20/24,Weekend,1030 min,critical_tolerance,20.0,satisfied,time_tolerant,0.4939,0.127,0.3333333333333333,0.875,0.0,0.0,0.6652,0.168,0.0,0.097,0.0,0.875,0,1,0,20,0.5,0,1,1,0.15,0.3,0.6666666666666666,0,0.2691427382438618,0.758,0.0,0.013192612137203167,0.131,0.5,0.0,0.16666666666666666
3645,4,user_3626,"Good one. Disappointed to see lost world ride was closed. Enjoyed Shred 4d, transformers 4d, mommy's revenge, water world show etc. Once in a lifetime you have to visit this place with your kids and bring out the child in you.",5/20/24,Weekend,No wait,high_tolerance,25.920000000000005,dissatisfied,time_tolerant,-0.0258,-0.007000000000000006,0.25,-0.3818,0.0,0.0,-0.0258,-0.007000000000000006,0.0,0.0,0.0,-0.3818,0,1,0,0,0.5,2,1,3,0.425,0.95,1.0,0,0.1569912609238452,0.452,0.0,0.02212389380530973,0.122,0.5,0.0,0.0
3648,1,user_3629,"Feels like in INDIA and smell Curry Sweat everywhere.... They do not know how to que the line If you have more of money, it is better to go to OSAKA (JAPAN)",5/20/24,Weekday,1030 min,tolerance_collapse,19.008,dissatisfied,time_tolerant,0.4404,0.116,0.5,0.6597,0.0,0.0,0.3612,0.238,0.0,0.0,0.0,0.6597,1,0,0,20,0.5,0,2,1,0.19999999999999998,0.3,0.6666666666666666,1,0.18388472742405326,0.312,0.0,0.13746438746438747,0.153,0.5,0.0,0.16666666666666666
3650,4,user_3631,Good options for rides and 3d shows. Smaller as compared to Disney in Hongkong. Transformers 7d show was best.,5/20/24,Weekday,No wait,high_tolerance,57.024,very_satisfied,time_tolerant,0.7964,0.415,0.6666666666666666,0.7964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7964,1,0,0,0,0.5,1,0,1,0.4,0.8,0.6666666666666666,0,0.1569912609238452,0.22,0.3333333333333333,0.04545454545454545,0.295,0.0,0.0,0.0
3651,5,user_3632,"WE BOTH LOVED OUR DAY HERE!!! We spent the day at universal on a Friday and it was so so good! Got there at opening time and spent around 10-15 queuing to get in. Once we were in the rides hardly had any queue throughout the whole day apart from one which took around 30-40 minutes! Other than that it was very smooth and quick to get on each ride? CYLON, HUMAN and (The ancient one, dont remember the name) were by far the best rides which had queues up to 5 minutes so definitely worth the short wait! The park its self was so nostalgic to walk around and so cool to see all the different sections including: THE LOST WORLD, transformers, Far Far Away and the rest!! We are travellers but just wanted a bit of fun for a day and honestly it was so worth it!!",5/20/24,Weekday,Up to 10 min,high_tolerance,47.52000000000001,very_satisfied,time_tolerant,0.8874,0.146,0.3333333333333333,0.9739,0.0,0.0,0.0,0.0,0.0,0.306,0.0,0.9739,1,0,0,5,0.5,3,1,3,0.42857142857142855,1.0,1.0,0,0.2691427382438618,1.0,0.3333333333333333,0.7397396939995583,0.159,0.5,0.0,0.041666666666666664
3652,5,user_3633,One of the Spore icons that we must visit when we go there But yesterday when I visited there were still several points under repair,5/19/24,Weekend,No wait,high_tolerance,24.0,satisfied,time_tolerant,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.5,0,1,0,0.3,0.3,0.3333333333333333,0,0.05175821889305035,0.264,0.0,0.030303030303030304,0.0,0.5,0.0,0.0
3658,4,user_3639,"Very beautiful amusement park located on an island with several beaches, hotels, beach clubs etc... just a shame that there are not enough thrill attractions for my taste.",5/19/24,Weekday,Up to 10 min,high_tolerance,43.199999999999996,satisfied,time_tolerant,0.0,0.0,0.0,0.1102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1102,1,0,0,5,0.5,0,2,0,0.44999999999999996,0.6,0.3333333333333333,0,0.05175821889305035,0.342,0.0,0.016264619883040937,0.186,0.0,0.0,0.041666666666666664
3659,4,user_3640,"Great to visit if it's your first time going to Universal Studios, but people who have gone to larger USs such as Universal Studios Los Angeles will find it underwhelming, and a lot of rides were under maintenance, including one of the roller coaster, which broke down just moments before we were to get on, and the iconic revenge of the mummy.",5/19/24,Weekday,Up to 10 min,high_tolerance,20.736,dissatisfied,time_tolerant,-0.775,-0.08199999999999999,1.0,-0.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.775,1,0,0,5,0.5,1,1,2,0.3125,0.95,1.0,0,0.2691427382438618,0.688,1.0,0.02616279069767442,0.037,0.5,0.0,0.041666666666666664
3663,3,user_3644,"This is my second time to Universal Singapore. We got the early entry tickets which is highly recommended. By 10:15 we had done Transformers, Sesame Street and both Battlestar Galactica rides - I thought the Cylon version was one of the best rides Ive ever done - amazing. My only gripe is that as I type this it is 12pm and I have gone on every single ride apart from 2 kid friendly ones - so 12 rides in 3 hours - on a Sunday! Wouldnt recommend the express pass as it is not worth it if you arrive early. We are going home as basically done everything, granted there are a couple of shows which we could watch but not for over an hour. They are building a new Minions area so perhaps there is less than there would normally be, but for 50 I feel like there should be at least a whole days worth of activities, not a half day. Would recommend for first timers though.",5/19/24,Weekend,No wait,critical_tolerance,26.400000000000002,satisfied,time_tolerant,0.9098,0.105,0.5,0.9371,0.0,0.0,0.0,0.0,0.5736,0.047,0.6,0.9371,0,1,0,0,0.5,5,3,2,0.43,1.0,1.0,1,0.2691427382438618,1.0,1.0,0.10041073933079543,0.106,0.5,0.0,0.0
3667,5,user_3648,Any uni in the world is the best,5/18/24,Weekday,3060 min,high_tolerance,55.0,very_satisfied,time_tolerant,0.0,0.0,0.0,0.6369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6369,1,0,0,45,0.5,0,0,1,0.0,0.0,0.3333333333333333,0,0.07693508114856429,0.064,0.0,0.03125,0.375,0.0,0.0,0.375
3671,5,user_3652,"For Thai people who will come, I recommend you to buy VIP tickets, otherwise you will queue for a very long time to enter the attractions!! Please buy tickets in advance. You won't have to line up to get a ticket.",5/18/24,Weekend,Up to 10 min,high_tolerance,33.0,very_satisfied,time_tolerant,0.8725,0.231,0.6666666666666666,0.9046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9046,0,1,0,5,0.5,0,1,0,0.3,0.3,0.3333333333333333,0,0.2691427382438618,0.426,0.0,0.17783646322378718,0.248,0.0,0.0,0.041666666666666664
3672,5,user_3653,"Universal Studios is a fantastic theme park with thrilling rides, entertaining shows, and immersive attractions. It's perfect for families and movie lovers. Be prepared for long lines, but the experience is worth it.",5/18/24,Public holiday,3060 min,high_tolerance,55.0,very_satisfied,time_tolerant,0.4215,0.297,0.3333333333333333,0.8922,0.0,0.0,0.0,0.0,0.0,0.297,0.0,0.8922,0,0,1,45,0.5,0,0,1,0.0,0.0,0.3333333333333333,0,0.09966708281315023,0.432,0.3333333333333333,0.018518518518518517,0.385,0.5,0.75,0.375
3673,5,user_3654,"So fun! Use locker to put your bag for 100 minutes and take it after you play. Put it again every time you wanna play, so you will not pay more. Bring a transparant raincoat if you wanna play in water area.",5/18/24,Weekday,3060 min,high_tolerance,55.0,very_satisfied,time_tolerant,0.34,0.146,0.25,0.8855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8855,1,0,0,45,0.5,0,1,2,0.09999999999999999,0.3,0.6666666666666666,0,0.2691427382438618,0.412,0.0,0.09317634097638228,0.251,0.0,0.0,0.375
3676,5,user_3657,"Good place to play in. The lines are long but well organized. Should try Transformers: The Ride, Revenge Of The Mummy, and the shrek ride. Felt a fun time in here with family. Get your life to the fullest.",5/17/24,Public holiday,1030 min,high_tolerance,30.0,very_satisfied,time_tolerant,0.3919,0.306,0.2,0.5106,0.0,0.0,-0.5267,-0.221,0.0,0.0,0.0,0.631,0,0,1,20,0.5,2,3,2,0.36428571428571427,0.95,1.0,0,0.2691427382438618,0.41,0.0,0.05853658536585366,0.218,0.5,0.3333333333333333,0.16666666666666666
3677,5,user_3658,"So in comparison to Universal studios in USA or Japan, this is a small park. The rides & experiences are also relatively tame in comparison. However you can achieve it easily within a day without complete exhaustion, which was perfect for us! When we visited, it was during the slow season (mid late April) & there were hardly any wait lines! We paid for express tix and we really didn't need them! We hopped off the human vs cyborg roller-coaster and got right back on, four times! It was a really fun family day out & would defo recommend a visit!",5/17/24,Weekday,Up to 10 min,high_tolerance,31.68,very_satisfied,time_tolerant,0.0,0.0,0.2857142857142857,0.7495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9379,1,0,0,5,0.5,1,1,3,0.2,0.9,1.0,1,0.20807324178110695,1.0,0.3333333333333333,0.35986175330437625,0.139,1.0,0.0,0.041666666666666664
3680,4,user_3661,Lot of walking around.wear a good shoe.rides are good. Veg food options are less.carry ur own food for kids.u need 5 to 6 hours in the place.carry an empty bottle to fill drinking water or in shop its 4 sgd,5/17/24,Weekday,Up to 10 min,high_tolerance,25.344000000000005,very_satisfied,time_tolerant,-0.2023,-0.057,0.5,0.6124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6124,1,0,0,5,0.5,0,0,3,0.0,0.0,0.3333333333333333,0,0.1569912609238452,0.412,0.0,0.009708737864077669,0.13,0.0,0.0,0.041666666666666664
